year,ac_no,constituency,constituency_kn,clean_constituency,slug,category,category_kn,winner,winner_kn,winner_party,winner_party_kn,winner_votes,vote_share,runner_up,runner_up_kn,runner_up_party,runner_up_party_kn,runner_up_votes,margin,color
1985,174,Dharwad Rural,Dharwad Rural,dharwadrural,dharwad_rural_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Desai Ayyappa Basavaraj,ದೇಸಾಯಿ Ayyappa ಬಸವರಾಜ್,JNP,ಜನತಾ ಪಕ್ಷ (JNP),35492,57.8,Pudakalakatti Channabasappa Virupaxappa,Pudakalakatti Channabasappa Virupaxappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),25199,10293,#ff7f0e
1985,175,Dharwad,ಧಾರವಾಡ,dharwad,dharwad_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Bellad Chandrakantha Gurappa,Bellad Chandrakantha Gurappa,IND,ಪಕ್ಷೇತರ (IND),15949,25.0,Charantimath Leelavati Rajashekharaiah,Charantimath Leelavati Rajashekharaiah,INC,ಕಾಂಗ್ರೆಸ್ (INC),14662,1287,#7f7f7f
1985,176,Hubli,Hubli,hubli,hubli_assembly_constituency,nan,ಸಾಮಾನ್ಯ,A. M. Hindasgri,ಎ. ಎಂ. Hindasgri,INC,ಕಾಂಗ್ರೆಸ್ (INC),35856,53.3,S. S. Shettar,ಎಸ್. ಎಸ್. ಶೆಟ್ಟರ್,BJP,ಬಿಜೆಪಿ (BJP),27610,8246,#1f77b4
1985,177,Hubli Rural,Hubli Rural,hublirural,hubli_rural_assembly_constituency,nan,ಸಾಮಾನ್ಯ,S. R. Bommai,ಎಸ್. ಆರ್. ಬೊಮ್ಮಾಯಿ,JNP,ಜನತಾ ಪಕ್ಷ (JNP),32175,42.4,Gopinath Rangaswamy Sandra,Gopinath Rangaswamy Sandra,INC,ಕಾಂಗ್ರೆಸ್ (INC),30687,1488,#ff7f0e
1985,178,Kalghatgi,ಕಲಘಟಗಿ,kalghatgi,kalghatgi_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Shiddanagoudar Parvatagouda Chanaveragouda,Shiddanagoudar Parvatagouda Chanaveragouda,JNP,ಜನತಾ ಪಕ್ಷ (JNP),34211,56.5,Gurushantagouda Chennappagouda Patil,Gurushantagouda Chennappagouda ಪಾಟೀಲ್,INC,ಕಾಂಗ್ರೆಸ್ (INC),24631,9580,#ff7f0e
1985,179,Kundgol,ಕುಂದಗೋಳ,kundgol,kundgol_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Uppin Basappa Andaneppa,Uppin Basappa Andaneppa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),28038,43.8,Kubihal Veerappa Shekharappa,Kubihal Veerappa Shekharappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),21578,6460,#ff7f0e
1985,180,Shiggaon,ಶಿಗ್ಗಾಂವಿ,shiggaon,shiggaon_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Neelakanthagouda Veeranagouda Patil,Neelakanthagouda Veeranagouda ಪಾಟೀಲ್,IND,ಪಕ್ಷೇತರ (IND),35075,51.4,Nadaf Mahammadkhasimsah Mardansab,Nadaf Mahammadkhasimsah Mardansab,INC,ಕಾಂಗ್ರೆಸ್ (INC),20736,14339,#7f7f7f
1985,181,Hanagal,Hanagal,hanagal,hanagal_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Udashi Chanabasappa Mahalingappa,Udashi Chanabasappa ಮಹಾಲಿಂಗಪ್ಪ,JNP,ಜನತಾ ಪಕ್ಷ (JNP),39264,51.2,Tahsildar Manohar Hanamantappa,Tahsildar Manohar Hanamantappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),36205,3059,#ff7f0e
1985,182,Hirekerur,ಹಿರೇಕೆರೂರು,hirekerur,hirekerur_assembly_constituency,nan,ಸಾಮಾನ್ಯ,B. G. Banakar,ಬಿ. ಜಿ. Banakar,JNP,ಜನತಾ ಪಕ್ಷ (JNP),36164,52.2,D. M. Sali,ಡಿ. ಎಂ. Sali,INC,ಕಾಂಗ್ರೆಸ್ (INC),30645,5519,#ff7f0e
1985,183,Ranibennur,ರಾಣೆಬೆನ್ನೂರು,ranibennur,ranibennur_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Koliwad Krishnappa Bheemappa,Koliwad Krishnappa Bheemappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),33296,43.5,Patil Basanagouda Guranagouda,ಪಾಟೀಲ್ Basanagouda Guranagouda,JNP,ಜನತಾ ಪಕ್ಷ (JNP),32939,357,#1f77b4
1985,184,Byadgi,ಬ್ಯಾಡಗಿ,byadgi,byadgi_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Beelagi Kallokappa Sabanna,Beelagi Kallokappa Sabanna,JNP,ಜನತಾ ಪಕ್ಷ (JNP),36694,57.8,Heggappa Deshappa Lamani,Heggappa Deshappa Lamani,INC,ಕಾಂಗ್ರೆಸ್ (INC),26187,10507,#ff7f0e
1985,185,Haveri,ಹಾವೇರಿ,haveri,haveri_assembly_constituency,SC,ಪರಿಶಿಷ್ಟ ಜಾತಿ (SC),Kalakoti CC,Kalakoti Cc,JNP,ಜನತಾ ಪಕ್ಷ (JNP),35564,49.7,Minaxi Girji,Minaxi Girji,INC,ಕಾಂಗ್ರೆಸ್ (INC),25628,9936,#ff7f0e
1985,186,Shirahatti,ಶಿರಹಟ್ಟಿ,shirahatti,shirahatti_assembly_constituency,SC,ಪರಿಶಿಷ್ಟ ಜಾತಿ (SC),Balikai Tippanna Basavanneppa,Balikai Tippanna Basavanneppa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),24362,41.8,Patil Shankragouda Ninganagopuda,ಪಾಟೀಲ್ Shankragouda Ninganagopuda,INC,ಕಾಂಗ್ರೆಸ್ (INC),21568,2794,#ff7f0e
1985,187,Mundargi,Mundargi,mundargi,mundargi_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Humbarawadi Nagappa Shivalingappa,Humbarawadi Nagappa ಶಿವಲಿಂಗಪ್ಪ,JNP,ಜನತಾ ಪಕ್ಷ (JNP),36764,60.6,Kuradgi Kuberappa,Kuradgi Kuberappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),22023,14741,#ff7f0e
1985,188,Gadag,ಗದಗ,gadag,gadag_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Patil Kristagouda Hanamantagouda,ಪಾಟೀಲ್ Kristagouda Hanamantagouda,INC,ಕಾಂಗ್ರೆಸ್ (INC),39226,53.2,Rotti Gangadharappa,Rotti Gangadharappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),33943,5283,#1f77b4
1985,189,Ron,ರೋಣ,ron,ron_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Doddameti Jananadev Shivanagappa,Doddameti Jananadev Shivanagappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),33653,58.7,Patil Rudragouda Sanganagouda,ಪಾಟೀಲ್ Rudragouda Sanganagouda,INC,ಕಾಂಗ್ರೆಸ್ (INC),22911,10742,#ff7f0e
1985,190,Naragund,Naragund,naragund,naragund_assembly_constituency,nan,ಸಾಮಾನ್ಯ,B. R. Yavagal,ಬಿ. ಆರ್. Yavagal,JNP,ಜನತಾ ಪಕ್ಷ (JNP),36506,68.5,Katarki S.N.,Katarki ಎಸ್. ಎನ್.,INC,ಕಾಂಗ್ರೆಸ್ (INC),16234,20272,#ff7f0e
1985,191,Navalgund,ನವಲಗುಂದ,navalgund,navalgund_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Kulkarni Mallappa Karaveerappa,Kulkarni Mallappa Karaveerappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),23469,46.9,Chandrakant Kallannavar,Chandrakant Kallannavar,JNP,ಜನತಾ ಪಕ್ಷ (JNP),22997,472,#1f77b4
1985,192,Ramdurg,ರಾಮದುರ್ಗ,ramdurg,ramdurg_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Hirareddi Basavantappa Basappa,Hirareddi Basavantappa Basappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),38425,56.4,Fakirappa Allappa,Fakirappa Allappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),28364,10061,#ff7f0e
1985,193,Parasgad,Parasgad,parasgad,parasgad_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Chandrashekhar Mallikarjun Mamani,ಚಂದ್ರಶೇಖರ್ ಮಲ್ಲಿಕಾರ್ಜುನ್ ಮಾಮನಿ,IND,ಪಕ್ಷೇತರ (IND),41095,58.0,Patil Ramanggoud Venkangoud,ಪಾಟೀಲ್ Ramanggoud Venkangoud,INC,ಕಾಂಗ್ರೆಸ್ (INC),27793,13302,#7f7f7f
1985,194,Bailhongal,ಬೈಲಹೊಂಗಲ,bailhongal,bailhongal_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Koujalagi Shivananda Hemappa,Koujalagi Shivananda Hemappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),36544,58.6,Balekundargi Ramalingappa Chanabassappa,Balekundargi Ramalingappa Chanabassappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),25766,10778,#ff7f0e
1985,195,Kittur,ಕಿತ್ತೂರು,kittur,kittur_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Inamdar Danappagouda Basabgouda,Inamdar Danappagouda Basabgouda,JNP,ಜನತಾ ಪಕ್ಷ (JNP),34921,51.3,Doddadouder Basavantaray Basalingappa,Doddadouder Basavantaray Basalingappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),31138,3783,#ff7f0e
1985,196,Khanapur,ಖಾನಾಪುರ,khanapur,khanapur_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Patil Vasantrao Parashram,ಪಾಟೀಲ್ Vasantrao Parashram,IND,ಪಕ್ಷೇತರ (IND),31298,53.8,Kalal Ramachandra Narasappa,Kalal Ramachandra Narasappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),15393,15905,#7f7f7f
1985,197,Belgaum,Belgaum,belgaum,belgaum_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Mane Rajabhau Shankarrao,Mane Rajabhau Shankarrao,IND,ಪಕ್ಷೇತರ (IND),32401,49.3,Kakatkar Shivajirao Yallappa,Kakatkar Shivajirao Yallappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),21477,10924,#7f7f7f
1985,198,Uchagaon,Uchagaon,uchagaon,uchagaon_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Patil Basawant Iroji,ಪಾಟೀಲ್ Basawant Iroji,IND,ಪಕ್ಷೇತರ (IND),35884,57.2,Kutre Yellappa Kummanna,Kutre Yellappa Kummanna,INC,ಕಾಂಗ್ರೆಸ್ (INC),20637,15247,#7f7f7f
1985,199,Bagewadi,Bagewadi,bagewadi,bagewadi_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Malagi Shivaputrappa Chanab asappa,Malagi Shivaputrappa Chanab Asappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),21553,35.1,Astekar Govind Laxman,Astekar Govind ಲಕ್ಷ್ಮಣ್,IND,ಪಕ್ಷೇತರ (IND),20319,1234,#ff7f0e
1985,200,Gokak,ಗೋಕಾಕ್,gokak,gokak_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Muttennavar mallappa Laxman,Muttennavar Mallappa ಲಕ್ಷ್ಮಣ್,JNP,ಜನತಾ ಪಕ್ಷ (JNP),33806,52.0,Jarkiholi Ramappa laxman,ಜಾರಕಿಹೊಳಿ Ramappa ಲಕ್ಷ್ಮಣ್,INC,ಕಾಂಗ್ರೆಸ್ (INC),29537,4269,#ff7f0e
1985,201,Arabhavi,ಅರಭಾವಿ,arabhavi,arabhavi_assembly_constituency,nan,ಸಾಮಾನ್ಯ,R. M. Patil,ಆರ್. ಎಂ. ಪಾಟೀಲ್,JNP,ಜನತಾ ಪಕ್ಷ (JNP),27503,39.2,Koujalgi Veeranna Shivalingappa,Koujalgi Veeranna ಶಿವಲಿಂಗಪ್ಪ,IND,ಪಕ್ಷೇತರ (IND),21108,6395,#ff7f0e
1985,202,Hukkeri,ಹುಕ್ಕೇರಿ,hukkeri,hukkeri_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Katti Vishwanath Mallappa,ಕತ್ತಿ Vishwanath Mallappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),32713,56.2,Patil Balagoud Goudappa,ಪಾಟೀಲ್ Balagoud Goudappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),19936,12777,#ff7f0e
1985,203,Sankeshwar,Sankeshwar,sankeshwar,sankeshwar_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Patil Malhargouda Shankargoud,ಪಾಟೀಲ್ Malhargouda Shankargoud,INC,ಕಾಂಗ್ರೆಸ್ (INC),31643,50.7,Karaguppi Prabhakar Shivamallappa,Karaguppi Prabhakar Shivamallappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),28627,3016,#1f77b4
1985,204,Nippani,ನಿಪ್ಪಾಣಿ,nippani,nippani_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Patil Veerkumar Appaso,ಪಾಟೀಲ್ Veerkumar Appaso,INC,ಕಾಂಗ್ರೆಸ್ (INC),46242,74.6,Chavan Balwantrao Gopal,ಚವಾಣ್ Balwantrao Gopal,IND,ಪಕ್ಷೇತರ (IND),8052,38190,#1f77b4
1985,205,Sadalga,Sadalga,sadalga,sadalga_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Magennavar Kallappa Parisa,Magennavar ಕಲ್ಲಪ್ಪ Parisa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),36813,52.9,Kore Prabhakar Basaprabhu,Kore Prabhakar Basaprabhu,INC,ಕಾಂಗ್ರೆಸ್ (INC),32803,4010,#ff7f0e
1985,206,Chikkodi,ಚಿಕ್ಕೋಡಿ,chikkodi,chikkodi_assembly_constituency,SC,ಪರಿಶಿಷ್ಟ ಜಾತಿ (SC),Chaugule Shakuntala Tukaram,Chaugule Shakuntala Tukaram,JNP,ಜನತಾ ಪಕ್ಷ (JNP),32257,53.6,Karale Laxman Bhimrao,Karale ಲಕ್ಷ್ಮಣ್ Bhimrao,INC,ಕಾಂಗ್ರೆಸ್ (INC),26739,5518,#ff7f0e
1985,207,Raibag,Raibag,raibag,raibag_assembly_constituency,SC,ಪರಿಶಿಷ್ಟ ಜಾತಿ (SC),Ghevari Maruti Gangappa,Ghevari Maruti Gangappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),41597,51.8,Basanaik Shrimant Krishna,Basanaik Shrimant Krishna,INC,ಕಾಂಗ್ರೆಸ್ (INC),38706,2891,#ff7f0e
1985,208,Kagwad,ಕಾಗವಾಡ,kagwad,kagwad_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Patil Vasanthrao Lakhagouda,ಪಾಟೀಲ್ Vasanthrao Lakhagouda,JNP,ಜನತಾ ಪಕ್ಷ (JNP),33707,53.6,Huddar Yashawant Bhramappa,Huddar Yashawant Bhramappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),26099,7608,#ff7f0e
1985,209,Athani,ಅಥಣಿ,athani,athani_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Leeladevi R. Prasad,Leeladevi ಆರ್. Prasad,JNP,ಜನತಾ ಪಕ್ಷ (JNP),36983,56.8,Yashwanthrao Amarsinh Bhojraj Pawar Desai,Yashwanthrao Amarsinh Bhojraj Pawar ದೇಸಾಯಿ,INC,ಕಾಂಗ್ರೆಸ್ (INC),27409,9574,#ff7f0e
1985,210,Jamkhandi,ಜಮಖಂಡಿ,jamkhandi,jamkhandi_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Bagalkot Gurupad Shivappa,Bagalkot Gurupad Shivappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),44150,53.7,Nyamagouda Guralingappa Sangappa,Nyamagouda Guralingappa ಸಂಗ್ಲಪ್ಪ,INC,ಕಾಂಗ್ರೆಸ್ (INC),36998,7152,#ff7f0e
1985,211,Bilgi,Bilgi,bilgi,bilgi_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Tungal Baburaddi Venkappa,Tungal Baburaddi Venkappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),32056,50.8,Patil Siddanagoud Somanagoud,ಪಾಟೀಲ್ Siddanagoud Somanagoud,INC,ಕಾಂಗ್ರೆಸ್ (INC),26711,5345,#ff7f0e
1985,212,Mudhol,ಮುಧೋಳ,mudhol,mudhol_assembly_constituency,SC,ಪರಿಶಿಷ್ಟ ಜಾತಿ (SC),Jamakhandi Bhimappa Gamgappa,Jamakhandi Bhimappa Gamgappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),40656,59.9,Kattimani Ashok Krishwaji,Kattimani Ashok Krishwaji,INC,ಕಾಂಗ್ರೆಸ್ (INC),25944,14712,#ff7f0e
1985,213,Bagalkot,ಬಾಗಲಕೋಟೆ,bagalkot,bagalkot_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Mantur Goolappa Venkappa,Mantur Goolappa Venkappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),24557,41.3,Kanthi Rajashekhar Kidiyappa,Kanthi Rajashekhar Kidiyappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),24373,184,#ff7f0e
1985,214,Badami,ಬಾದಾಮಿ,badami,badami_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Desai Ravasaheb Tulasigerappa,ದೇಸಾಯಿ Ravasaheb Tulasigerappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),36701,59.1,Chimmankatti Balappa Bhimappa,Chimmankatti ಬಾಳಪ್ಪ Bhimappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),22235,14466,#ff7f0e
1985,215,Guledgud,Guledgud,guledgud,guledgud_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Nanjayyanamath Shankarayya Gadigeyya,Nanjayyanamath Shankarayya Gadigeyya,INC,ಕಾಂಗ್ರೆಸ್ (INC),27875,43.9,Hangaragi Veereyya Sangayya,Hangaragi Veereyya Sangayya,JNP,ಜನತಾ ಪಕ್ಷ (JNP),26202,1673,#1f77b4
1985,216,Hungund,ಹುನಗುಂದ,hungund,hungund_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Kadapatti Shivsangappa Siddappa,Kadapatti Shivsangappa Siddappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),30762,52.3,Kashappanavar Shivshankrappa Rachappa,Kashappanavar Shivshankrappa Rachappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),26745,4017,#ff7f0e
1985,217,Muddebihal,Muddebihal,muddebihal,muddebihal_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Deshmukh Jagadevarao Sanganabajappa,Deshmukh Jagadevarao Sanganabajappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),35056,68.6,Jaggal Basavarao Gayanappa,Jaggal Basavarao Gayanappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),16052,19004,#ff7f0e
1985,218,Huvin-Hippargi,Huvin Hippargi,huvinhippargi,huvinhippargi_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Desai Shivaputrappa Madiwalappa,ದೇಸಾಯಿ Shivaputrappa Madiwalappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),31748,52.1,Patil Basanagouda Somangoud,ಪಾಟೀಲ್ Basanagouda Somangoud,INC,ಕಾಂಗ್ರೆಸ್ (INC),27949,3799,#ff7f0e
1985,219,Basavana Bagevadi,Basavana Bagevadi,basavanabagevadi,basavana_bagevadi_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Patil Kumaragouda Adiveppagouda,ಪಾಟೀಲ್ Kumaragouda Adiveppagouda,JNP,ಜನತಾ ಪಕ್ಷ (JNP),29320,52.3,Patil Bimanagouda Thimmanagoud,ಪಾಟೀಲ್ Bimanagouda Thimmanagoud,INC,ಕಾಂಗ್ರೆಸ್ (INC),23744,5576,#ff7f0e
1985,220,Tikota,Tikota,tikota,tikota_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Patil Basanagouda Mallangouda,ಪಾಟೀಲ್ Basanagouda Mallangouda,INC,ಕಾಂಗ್ರೆಸ್ (INC),26829,48.8,Patil Basangouda Rudragouda,ಪಾಟೀಲ್ Basangouda Rudragouda,JNP,ಜನತಾ ಪಕ್ಷ (JNP),25914,915,#1f77b4
1985,221,Bijapur,Bijapur,bijapur,bijapur_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Mahiboobpatel Ladlipatel,Mahiboobpatel Ladlipatel,INC,ಕಾಂಗ್ರೆಸ್ (INC),29488,47.9,Indikar Gousmohiddin Mahammadsab,Indikar Gousmohiddin Mahammadsab,JNP,ಜನತಾ ಪಕ್ಷ (JNP),28693,795,#1f77b4
1985,222,Ballolli,Ballolli,ballolli,ballolli_assembly_constituency,SC,ಪರಿಶಿಷ್ಟ ಜಾತಿ (SC),Jigajinagi Ramesh Chandappa,Jigajinagi ರಮೇಶ್ Chandappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),32360,58.7,Kondaguli Dayanand Yallappa,Kondaguli Dayanand Yallappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),21311,11049,#ff7f0e
1985,223,Indi,Indi,indi,indi_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Khed Ningappa Siddappa,Khed Ningappa Siddappa,JNP,ಜನತಾ ಪಕ್ಷ (JNP),30349,54.2,Patil Bhimanagouda Rayanagouda,ಪಾಟೀಲ್ Bhimanagouda Rayanagouda,INC,ಕಾಂಗ್ರೆಸ್ (INC),23541,6808,#ff7f0e
1985,224,Sindgi,Sindgi,sindgi,sindgi_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Biradar Mallanagouda Doulataraya,Biradar Mallanagouda Doulataraya,JNP,ಜನತಾ ಪಕ್ಷ (JNP),31483,61.6,Agasar Tippanna Mallappa,Agasar Tippanna Mallappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),17564,13919,#ff7f0e
1983,1,Aurad,ಔರಾದ್,aurad,aurad_assembly_constituency,SC,ಪರಿಶಿಷ್ಟ ಜಾತಿ (SC),Manikrao Patil,Manikrao ಪಾಟೀಲ್,INC,ಕಾಂಗ್ರೆಸ್ (INC),28218,42.9,Baburao Patil,Baburao ಪಾಟೀಲ್,IND,ಪಕ್ಷೇತರ (IND),21620,6598,#1f77b4
1983,2,Bhalki,ಭಾಲ್ಕಿ,bhalki,bhalki_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Bhimanna Khandre,Bhimanna Khandre,INC,ಕಾಂಗ್ರೆಸ್ (INC),32239,61.3,Baburao Gorchin Cholik,Baburao Gorchin Cholik,JNP,ಜನತಾ ಪಕ್ಷ (JNP),20342,11897,#1f77b4
1983,3,Hulsoor,Hulsoor,hulsoor,hulsoor_assembly_constituency,SC,ಪರಿಶಿಷ್ಟ ಜಾತಿ (SC),Ramchander Veerappa,Ramchander Veerappa,INC,ಕಾಂಗ್ರೆಸ್ (INC),17847,49.2,Jairaj Chature,Jairaj Chature,JNP,ಜನತಾ ಪಕ್ಷ (JNP),12216,5631,#1f77b4
1983,4,Bidar,ಬೀದರ್,bidar,bidar_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Narayana Rao Manahalli,Narayana ರಾವ್ Manahalli,BJP,ಬಿಜೆಪಿ (BJP),27756,48.9,Mohsin Kamal,Mohsin Kamal,IND,ಪಕ್ಷೇತರ (IND),21602,6154,#ff7f0e
1983,5,Humnabad,ಹುಮ್ನಾಬಾದ್,humnabad,humnabad_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Baswaraj Havgeppa Patil,Baswaraj Havgeppa ಪಾಟೀಲ್,INC,ಕಾಂಗ್ರೆಸ್ (INC),26528,53.7,Manik Rao,Manik ರಾವ್,BJP,ಬಿಜೆಪಿ (BJP),14611,11917,#1f77b4
1983,6,Basavakalyan,ಬಸವಕಲ್ಯಾಣ,basavakalyan,basavakalyan_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Basawaraj Shankarappa Patil,Basawaraj Shankarappa ಪಾಟೀಲ್,JNP,ಜನತಾ ಪಕ್ಷ (JNP),27494,44.4,Nawab S. M. Kamaluddin,Nawab ಎಸ್. ಎಂ. Kamaluddin,IND,ಪಕ್ಷೇತರ (IND),14144,13350,#ff7f0e
1983,7,Chincholi,ಚಿಂಚೋಳಿ,chincholi,chincholi_assembly_constituency,SC,ಪರಿಶಿಷ್ಟ ಜಾತಿ (SC),Devendrappa Ghalappa Jamadar,Devendrappa Ghalappa Jamadar,INC,ಕಾಂಗ್ರೆಸ್ (INC),19513,38.6,Vaijnath Sangappa Patil,Vaijnath ಸಂಗ್ಲಪ್ಪ ಪಾಟೀಲ್,JNP,ಜನತಾ ಪಕ್ಷ (JNP),19425,88,#1f77b4
1983,8,Kamalapur,Kamalapur,kamalapur,kamalapur_assembly_constituency,SC,ಪರಿಶಿಷ್ಟ ಜಾತಿ (SC),Govind P. Vadeyraj,Govind ಪಿ. Vadeyraj,INC,ಕಾಂಗ್ರೆಸ್ (INC),18830,48.7,Shamarao Pyati,Shamarao Pyati,JNP,ಜನತಾ ಪಕ್ಷ (JNP),13713,5117,#1f77b4
1983,9,Alland,ಆಳಂದ,alland,alland_assembly_constituency,nan,ಸಾಮಾನ್ಯ,B. R. Patil,ಬಿ. ಆರ್. ಪಾಟೀಲ್,JNP,ಜನತಾ ಪಕ್ಷ (JNP),19507,44.9,B. B. Patil Okaly,ಬಿ. ಬಿ. ಪಾಟೀಲ್ Okaly,INC,ಕಾಂಗ್ರೆಸ್ (INC),16163,3344,#ff7f0e
1983,10,Gulbarga,Gulbarga,gulbarga,gulbarga_assembly_constituency,nan,ಸಾಮಾನ್ಯ,S. K. Kanta,ಎಸ್. ಕೆ. Kanta,JNP,ಜನತಾ ಪಕ್ಷ (JNP),25503,36.8,Quamarul Islam Noorul Islam,Quamarul Islam Noorul Islam,IND,ಪಕ್ಷೇತರ (IND),23515,1988,#ff7f0e
1983,11,Shahabad,Shahabad,shahabad,shahabad_assembly_constituency,SC,ಪರಿಶಿಷ್ಟ ಜಾತಿ (SC),K. B. Sharanappa Bhimsha,ಕೆ. ಬಿ. Sharanappa Bhimsha,CPI,ಸಿಪಿಐ (CPI),16888,44.6,Narsing Rao Jadhav,Narsing ರಾವ್ Jadhav,INC,ಕಾಂಗ್ರೆಸ್ (INC),16590,298,#de2d26
1983,12,Afzalpur,ಅಫ್ಜಲ್ ಪುರ,afzalpur,afzalpur_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Hanamanth Rao Desai,Hanamanth ರಾವ್ ದೇಸಾಯಿ,JNP,ಜನತಾ ಪಕ್ಷ (JNP),24648,49.0,M. Y. Patil,ಎಂ. ವೈ. ಪಾಟೀಲ್,INC,ಕಾಂಗ್ರೆಸ್ (INC),19390,5258,#ff7f0e
1983,13,Chittapur,Chittapur,chittapur,chittapur_assembly_constituency,SC,ಪರಿಶಿಷ್ಟ ಜಾತಿ (SC),Vishwanath Patil Hebbal,Vishwanath ಪಾಟೀಲ್ Hebbal,JNP,ಜನತಾ ಪಕ್ಷ (JNP),22096,56.1,Prabhaker Raghavendrarao,Prabhaker Raghavendrarao,INC,ಕಾಂಗ್ರೆಸ್ (INC),12911,9185,#ff7f0e
1983,14,Sedam,ಸೇಡಂ,sedam,sedam_assembly_constituency,nan,ಸಾಮಾನ್ಯ,Nagareddy Patil Sedam,Nagareddy ಪಾಟೀಲ್ Sedam,BJP,ಬಿಜೆಪಿ (BJP),20800,46.1,Sher Khansab Tafjul Hussain Khan,Sher Khansab Tafjul Hussain Khan,INC,ಕಾಂಗ್ರೆಸ್ (INC),18757,2043,#ff7f0e
